Ovary_1	Ovary_2	Ovary_3	Testis_1	Testis_2	Testis_3
1623	1446	774	215	207	211
639	716	366	10054	12921	10573
9261	9379	6143	9138	10590	8693
0	0	0	0	0	0
2447	2421	1655	1674	1710	1710
1021	821	425	296	342	278
1682	1544	799	271	281	341
972	777	584	342	290	286
2540	2339	1262	3499	4204	3028
1437	1204	622	763	780	620
4028	3528	2423	144	257	248
18	27	33	7	122	80
189	112	182	144	181	125
0	3	1	27	25	22
729	551	303	1506	2009	1585
96	102	45	49	64	64
15	10	8	14	21	21
129	101	59	499	574	453
792	992	512	17	23	12
2264	2018	947	335	383	315
2	2	1	5	6	6
82	61	54	64	87	75
452	329	245	80	61	36
16	10	10	12	20	17
686	530	274	197	324	219
43	17	28	1	14	11
3318	2609	1873	6906	8161	7781
6	0	1	10	6	10
610	768	339	3753	4002	3019
186	233	105	97	133	105
14	5	4	48	28	30
64	49	16	37	13	36
58	46	42	16	26	30
250	234	118	156	160	174
2587	3610	1467	1706	2184	1638
238	360	242	183	254	180
128	136	66	184	305	83
3	1	4	5537	6270	5009
13	5	4	2449	3083	2699
1	0	0	6	4	4
2	0	0	60	6	65
1	0	2	8	7	7
0	0	0	13	13	17
1	1	2	1	1	2
1377	892	866	234	286	189
3265	3720	1716	3440	4075	3483
49	96	29	16	14	29
782	782	383	977	477	488
3583	3696	1970	661	856	714
2781	2445	1500	1069	6440	4856
635	625	420	532	708	603
150	169	51	7	27	24
8	12	23	3	7	3
4	14	7	2	0	1
12	43	5	0	1	0
8	11	3	39	20	23
2248	2522	1453	674	555	480
2101	2406	1112	611	1037	975
22	40	4	35	66	67
19	18	5	40	29	54
682	678	340	390	657	588
95	130	27	49	104	75
939	831	413	2271	1974	1225
464	344	235	206	242	228
101	100	61	70	82	75
173	305	111	987	992	838
4	1	0	17	32	26
21	17	3	73	66	68
0	0	0	115	63	159
3	0	0	102	58	84
395	408	296	470	577	386
735	382	263	24	35	10
821	409	293	20	66	8
0	0	0	1	8	0
0	0	0	6	1	2
0	6	1	4	2	3
2896	2145	1130	8	16	16
3432	3262	1640	2026	2739	1612
1518	1381	752	170	228	194
377	266	89	328	362	195
8	5	4	2	4	6
260	267	182	16	13	6
12561	11695	6564	64934	78235	60434
1109	1284	628	640	613	592
584	496	294	184	241	158
224	184	110	3189	4183	2750
682	629	251	38	56	60
0	0	0	3	3	3
4	3	9	45	11	52
1	3	5	11	4	7
2207	1947	1000	1630	1357	1613
678	678	354	203	201	158
51	52	20	221	320	133
1344	1196	619	372	357	358
22	19	10	13	17	9
10050	8070	7469	848	1245	877
3383	3746	2233	6224	6167	6154
88	83	63	105	117	87
385	595	422	229	126	154
2064	2200	1523	1202	1505	1094
3463	3153	1997	12691	15535	12699
1	0	0	1	0	1
4284	3868	2524	2842	3212	2420
13	8	7	9	7	4
3768	2757	1264	1190	1650	1199
2855	2839	1609	1906	2563	1978
6	3	3	2	6	4
731	729	375	603	744	554
1643	1385	668	861	988	492
77	62	51	79	96	86
1280	1118	540	496	529	391
2444	2379	1359	2362	3532	1474
1076	1146	680	657	1308	464
661	714	390	148	160	164
420	459	249	1773	1561	1575
20	13	11	65	81	52
104	54	45	80	118	65
752	391	376	130	127	314
642	496	294	9090	9969	7340
77	32	44	54	99	70
21	18	14	8	14	11
17	20	14	4	3	2
14	12	9	462	529	378
500	540	292	169	193	164
320	383	199	28	33	26
9	10	7	13	24	27
3	3	2	7270	8214	6233
14	28	16	433	551	467
584	487	295	267	306	252
378	320	271	1910	1061	3033
393	275	127	11747	12118	9073
9	3	9	0	0	3
23	4	6	0	3	2
2636	1727	1568	30	67	49
420	276	145	55	80	65
4558	3968	2043	535	623	596
2704	2127	1329	1877	1854	1546
763	603	328	284	418	201
3565	3462	1886	944	1099	711
497	552	489	518	660	603
632	650	375	394	320	206
1222	1122	574	680	908	457
1153	1225	673	167	145	137
174	115	56	4	15	2
1	1	1	0	0	0
504	594	216	9	20	13
651	584	329	32	45	26
0	0	0	0	0	0
89	158	66	21	44	42
0	0	0	0	0	0
531	448	203	145	66	218
12	14	8	1	0	0
7	9	5	20	26	6
185	225	172	0	2	0
87	219	70	1	2	1
13295	12073	9291	6010	9155	6569
766	1191	670	951	1157	969
1820	1660	947	1729	2653	2058
1372	1402	673	176	170	183
322	328	364	388	541	484
10	17	24	5	21	14
1815	1867	1264	36	449	339
362	364	168	877	1571	1327
1988	1560	1012	231	223	273
137	162	158	223	338	211
59	58	43	114	177	75
11	0	9	24958	26865	19810
187	260	174	323	307	275
441	447	271	209	194	93
2263	2036	878	311	535	338
2346	2372	1303	510	581	477
734	531	324	755	995	712
519	388	205	85	121	72
704	685	348	1518	1662	1438
16	58	11	53	91	36
0	0	0	0	22	2
585	990	529	22	35	22
2301	2916	2036	7	9	14
2781	2711	1943	4	9	11
4229	4312	2989	7	17	19
245	200	140	57	57	64
307	283	172	111	136	154
97	112	77	131	128	205
11	9	3	73	90	48
24	55	19	279	538	201
1965	1831	855	498	607	456
866	949	522	23	42	43
60128	66455	26804	24273	35095	25653
39	48	20	6	20	4
50	60	17	9	9	15
36	81	31	13	13	12
27	51	21	0	4	7
33	68	41	1296	1804	1223
15	6	5	304	363	191
4802	4280	1983	146	246	189
0	0	0	0	4	2
1	2	1	0	0	1
0	0	0	1	1	0
13	18	10	6	7	6
3	2	1	2	0	0
7	11	7	1	2	3
801	706	379	134	187	165
1651	1217	850	204	320	201
46	44	37	28	52	35
0	0	0	0	0	0
762	450	347	1315	1721	1296
129	127	105	221	256	217
4950	4556	3278	2025	2903	2492
333	300	203	46	60	42
760	628	496	7	7	13
211	204	129	4	2	2
2914	2665	1611	19	73	52
1	4	1	11	8	8
420	549	277	641	632	718
1464	1073	976	18	45	44
63	43	60	9874	12027	8399
1	1	0	3	3	10
278	157	162	5	5	9
585	565	302	173	313	243
1424	1225	942	231	281	255
1712	1427	906	1600	2010	1786
48	32	28	22	19	20
315	247	158	65	88	91
52	92	36	24	17	23
505	459	243	181	133	112
26	26	11	1	4	3
14	4	1	0	0	1
2	1	0	0	0	1
0	0	0	1	1	0
2731	3288	1949	1711	2211	1669
1608	1413	745	1114	1094	1000
3816	3525	1893	3282	2997	3342
4	5	2	25	25	27
5	5	1	13	7	12
2322	2472	1701	731	885	770
2	13	6	2	3	2
477	763	753	164	197	116
1208	965	542	2560	3058	2123
2779	2527	1293	3123	3477	3181
433	550	231	2612	2590	2072
2107	1405	840	1439	1399	995
1034	792	434	1347	1678	1456
44	34	21	27	15	17
11	10	10	25	22	10
102724	74373	54355	1809	4066	2151
2408	2707	1656	1508	1613	1112
2439	2439	1227	2927	2546	2354
2912	2799	1630	1202	1372	1060
1160	988	559	426	425	354
10377	4902	7113	204	386	505
1538	1617	779	418	499	414
1132	1036	682	1052	1912	1246
12	25	2	4	11	13
4	3	2	0	1	1
1020	747	684	57	67	54
33	32	15	149	184	177
33	12	8	1	2	0
4	1	4	2	6	9
98	53	23	13	17	9
51	75	30	5	11	13
840	959	644	98	106	81
142	117	58	46	68	37
14	12	22	34	50	30
91	33	60	80	111	73
2686	2629	1224	3496	3746	2957
26	22	9	22	39	14
5515	5585	2923	3103	3937	3160
342	326	182	6006	4949	5451
1725	1705	1391	42	58	16
1927	1915	1107	827	1098	985
23	16	15	103	149	108
2372	2349	1471	466	493	471
234	246	121	45	109	187
7383	7385	4841	4271	4371	3435
1244	1028	462	544	701	617
284	298	143	509	491	420
8034	7340	3612	5356	6626	5672
2053	2204	947	209	256	182
1	3	0	4	5	2
0	1	0	15	12	22
762	800	287	2530	2845	2287
1090	1180	693	2934	3605	3674
0	0	0	5	6	3
274	174	155	72	61	62
53	75	34	285	315	274
7	9	1	677	988	766
102	58	23	52	56	43
1261	1166	646	384	429	350
566	541	262	189	277	178
183	118	69	553	714	652
2449	2336	1346	2024	2417	2034
53	60	20	112	63	101
20	13	23	96	101	84
45	51	26	84	80	89
1	1	1	3004	4299	2867
189	166	90	238	366	420
821	878	566	747	735	795
4	3	3	4	1	11
1211	1065	629	344	284	486
177	112	180	257	173	489
0	4	2	3	4	3
367	352	206	104	121	82
3511	3534	1787	2665	3145	2813
440	435	251	156	163	114
1879	1543	903	4519	5068	4253
2333	2375	1272	591	719	641
0	0	0	25	24	24
0	1	1	15	22	15
9	5	6	90	122	101
10	5	2	1424	2065	1433
1847	1682	939	129	203	145
4371	4127	2578	2848	3487	2465
39	26	15	91	100	111
1225	1098	617	592	547	437
0	1	0	33	37	21
1052	768	388	15	40	14
22	19	3	3	1	0
46	25	22	756	1095	1367
588	339	452	162	359	164
2951	3208	1969	2079	2159	1923
7	7	2	3	5	5
0	1	0	0	1	1
0	4	0	1	0	2
139	181	88	33	58	43
1077	1155	609	266	317	231
759	738	344	528	596	532
217	528	114	12	35	14
2	6	5	2	7	3
424	273	149	4	9	7
63	65	121	6	2	3
498	442	252	283	240	291
711	813	110	4	11	7
0	0	0	0	0	0
2	0	0	8	16	12
0	0	0	0	0	0
0	0	0	0	1	0
167	135	112	37	35	43
1	2	2	0	2	2
0	0	0	3	4	7
360	391	210	214	209	221
2069	1803	1068	706	918	783
0	0	0	24	61	32
0	0	0	1	9	31
1121	848	478	81	136	43
1144	260	205	133	179	150
2354	2330	1342	489	561	424
680	639	372	1987	1819	1496
6	12	2	6	6	4
9	3	2	4	4	4
2874	1536	967	445	372	399
270	219	118	31	30	23
789	578	381	113	102	109
1763	1715	848	1679	1997	1706
118	101	52	23	27	27
3242	3129	1725	1435	1565	1329
876	653	370	551	505	530
3123	3184	1814	1198	1510	1247
206	162	101	668	221	235
496	582	259	557	396	429
1667	1702	913	1428	1781	1325
1405	1320	504	722	863	566
1820	2146	1267	588	805	558
171	173	89	221	156	206
778	728	430	137	134	123
1	0	1	3	0	0
1062	926	615	225	323	300
951	1063	591	460	489	589
1	1	2	32	57	32
5555	4334	2205	3611	5936	3192
2401	2211	1172	111	152	139
20	18	11	2	1	0
2	4	2	1	1	0
9807	8974	5279	131	139	160
2308	2008	1138	2871	2968	2947
4038	4057	2400	14366	15066	12451
1160	1039	468	355	310	316
67	20	32	18	15	29
100	46	31	7	8	15
7	8	1	0	0	1
5380	4864	2721	4067	3737	3341
1384	1464	1084	157	171	162
485	490	171	31	42	21
37	57	2	5	11	1
954	665	100	13	33	15
992	953	562	1217	1346	928
1284	1043	729	150	380	216
1371	1251	756	363	214	478
53	58	15	9	8	7
577	836	477	336	378	254
1	0	0	2	4	1
306	250	298	40	35	44
1252	1069	726	23	40	37
323	287	129	23	35	24
0	1	0	0	1	0
1169	1309	648	14	19	33
1	0	1	0	0	1
916	1023	636	496	488	415
319	350	197	121	140	129
202	226	97	34	90	32
2	2	3	1	6	5
841	804	392	442	439	343
7	10	12	23	11	14
1363	1348	628	2995	3714	3009
1319	832	542	845	796	747
1144	1215	776	1743	2394	1712
895	769	476	1068	799	1011
1899	1404	874	1872	2446	1658
301	151	142	174	352	193
1597	1651	802	691	766	688
6948	7724	4147	2981	3784	3792
1486	1259	796	1403	1199	1347
82	112	41	34	65	16
4211	2916	2099	11426	11722	8385
4439	5274	2616	2979	3773	3121
11	12	5	8	5	3
3	14	8	9	2	6
10	10	1	3	8	2
8	9	3	10	5	3
240	236	113	143	180	134
20	19	17	56	40	73
1457	1206	984	1152	1013	1090
266	296	163	15	32	38
265	255	155	3957	3353	3145
1788	1991	1051	2213	3118	3335
948	588	396	93	136	138
937	827	552	263	228	242
1	0	0	3	2	3
3	1	2	0	1	0
55	62	22	3	224	136
103	90	56	9	6	7
379	309	195	125	170	104
8	7	0	2	6	2
155	178	40	21	1	15
110	117	43	38	39	31
203	272	91	42	57	77
8525	9159	3786	14828	19933	15878
381	301	215	197	211	224
25	22	11	143	168	149
865	858	578	2801	2878	2147
683	858	406	399	554	420
9	24	12	57	50	27
286	265	129	9	11	6
0	2	0	6	4	7
1021	977	518	543	2511	626
964	769	557	657	1257	554
2022	1929	1210	954	1009	952
1390	1677	869	136	142	148
1150	1198	746	1842	2741	1450
905	798	335	255	356	308
193	175	79	34	62	39
14	24	11	1	0	3
440	914	375	163	162	170
233	88	143	13	16	23
3001	2850	1450	939	852	740
257	241	149	3737	3391	2862
971	899	483	1405	1367	1093
1089	1080	615	508	592	524
1392	1537	680	138	198	149
1	9	0	5	7	2
0	0	0	1	1	0
224	181	29	82	431	279
586	539	303	2570	2973	2187
192	119	102	52	88	47
2380	2169	1223	537	598	607
318	305	130	65	63	41
7699	8158	4226	2668	3639	3082
1325	1489	758	241	272	220
269	207	163	146	161	156
2035	2049	1111	3579	4613	4668
265	576	135	22	43	42
669	385	258	268	348	231
17	19	18	12448	13338	9893
1038	1220	618	694	917	668
899	1020	532	1363	1644	1231
1273	1422	842	1444	1606	1543
1073	647	420	532	595	451
104	119	89	16	13	24
2168	1817	1001	609	659	565
0	6	2	23	36	37
3	0	0	1	3	1
797	822	524	700	954	869
3760	3627	1737	8055	9600	8280
14	40	23	0	4	0
10	35	28	2	0	0
10779	3704	3241	76	646	468
1373	1385	837	1799	1675	1573
4440	5054	2264	2358	2824	2278
325	316	150	76	80	62
2	8	1	1	0	1
18	18	17	133	22	88
256	180	88	91	125	121
709	780	587	12	13	8
79	149	30	2	2	1
1	1	0	0	0	0
28	28	13	0	0	0
0	1	0	0	0	0
0	1	1	3	2	1
14	1	9	2	0	0
14	2	4	4255	3801	3324
99	236	123	8	7	6
601	722	459	631	655	781
9320	8114	3743	1197	998	1013
17	20	21	297	263	498
2587	2451	1208	5192	4902	4704
0	0	0	6	18	19
153	182	95	119	107	117
7	1	3	0	2	0
966	988	645	57	49	54
668	604	267	334	271	278
185	139	118	4	5	6
158	88	80	2	3	6
8	12	2	26	50	25
3069	3449	1442	7397	9857	8464
163	177	80	268	519	385
693	637	380	1037	1133	848
1415	1319	728	1470	1610	1633
7860	6834	2625	2196	1863	2027
4481	4318	1847	2337	2347	2185
15	18	4	20	15	10
20	36	21	15	5	6
145	206	124	38	6	11
5050	5621	3043	2566	2285	2057
57	100	55	55	44	40
372	219	124	370	221	281
1582	1296	734	3086	4165	3648
3176	2981	1660	4006	4744	3856
5	7	3	1881	2047	1850
2	1	1	548	489	472
1930	2048	1193	3228	2315	2098
190	259	121	140	133	106
622	549	316	170	174	153
171	172	113	72	120	79
205	194	114	58	67	56
110	89	41	27	36	30
6518	5952	3541	2796	2643	2178
256	143	143	16	24	13
988	555	538	177	254	141
1637	1325	742	877	963	1009
36	22	26	9	14	14
66	85	29	3	5	8
1564	1176	621	1523	1227	859
1169	921	575	122	137	113
64	62	27	58	26	33
665	471	241	846	785	592
891	801	683	325	396	372
5472	4736	3475	1494	1156	1863
9	8	7	16	17	20
544	390	186	178	191	181
0	1	1	0	1	0
483	560	263	606	634	513
3	2	0	0	2	3
7	5	3	4	1	3
3	3	1	0	1	0
1752	1737	770	21	72	33
159	130	45	235	467	347
2	12	4	23	15	21
3	7	2	4	3	6
687	741	454	2028	1725	1157
1199	1204	751	31	38	34
889	931	342	81	105	83
5987	5554	3352	927	1054	988
1957	1753	1084	716	758	638
217	171	130	65	60	59
1622	1625	910	873	1385	878
287	251	232	343	363	264
1227	1040	600	829	684	816
949	930	435	107	90	103
751	651	391	146	172	135
643	476	292	336	402	359
2162	1905	1018	1995	2472	1837
1	1	0	30	44	27
5	7	13	151	221	138
43	39	34	24	23	17
66	48	20	43	45	37
96	69	33	154	223	137
1065	1119	642	1978	2719	1926
1303	1270	708	428	571	412
4	61	7	491	469	255
63	14	13	37	64	42
178	47	34	72	81	87
256	232	108	7708	13111	8911
37	4	3	32	12	41
47	24	9	31	18	23
33	27	19	31	41	36
237	328	235	194	164	203
18	68	39	86	38	59
36	0	2	293	377	174
0	6	1	2	5	7
2223	1763	959	186	189	200
558	540	330	132	136	138
523	395	384	150	163	131
13	5	5	6	10	11
13	17	20	7	8	9
3103	4256	3740	1092	882	1172
9	14	6	5	11	6
157	202	109	50	20	26
2967	3031	1783	7339	8305	6236
153	90	117	3516	4445	3069
3781	3349	1984	1944	2132	1990
228	201	86	213	263	257
954	890	611	425	552	460
843	788	466	720	870	650
459	429	164	52	63	49
77	75	48	301	326	342
1008	1097	643	148	117	130
116	79	37	4	10	4
89	109	51	15	27	21
541	416	248	234	276	223
63	31	41	20	17	15
646	456	471	187	255	168
35	25	23	40	49	44
735	751	405	7156	5354	5198
1123	1276	686	1080	779	956
1201	1200	582	741	666	859
549	446	249	118	159	138
1900	1080	718	227	292	231
4051	3794	2287	4773	5390	4835
1024	1340	459	836	891	919
924	696	455	69	89	109
505	719	339	71	122	113
58	89	51	421	994	521
2026	1918	1051	1301	1473	1508
5760	2857	3455	351	262	393
4	4	4	0	0	0
15	2	19	20	15	51
4	13	0	0	2	3
224	316	133	71	70	58
92	91	64	652	1020	703
534	587	251	270	667	347
216	150	102	67	121	48
1164	1157	548	2658	2146	1263
173	174	54	81	106	64
1	2	0	6	0	2
0	1	0	1	2	0
31	20	9	2	12	4
123	75	59	2	10	15
1221	1348	501	43	74	31
1842	2080	1278	335	418	305
661	617	272	456	805	285
461	473	256	10999	10307	9185
186	77	112	302	267	402
570	724	370	670	838	741
30	33	12	7	8	18
2027	1997	983	4042	4271	3887
1317	1150	595	930	1171	1052
733	491	366	32	68	57
131	106	58	8	11	6
247	166	119	23	21	21
3	3	4	43	35	45
65	37	47	33	38	32
191	304	134	5544	5074	4174
1653	1422	895	1421	1574	1077
14	42	26	423	499	410
256	280	109	154	161	131
609	473	322	1500	1522	1155
11	26	34	88	82	84
1138	1035	786	826	1049	1063
2792	2611	1379	616	705	557
176	174	65	12	18	11
120	85	39	58	36	19
303	243	159	87	104	73
1	4	0	14	13	5
4199	3404	1927	3018	3365	3207
3	2	5	79	63	26
998	1175	770	515	622	493
263	208	267	33	53	84
3321	2972	1404	476	559	514
11	11	1	2	3	2
8	0	1	0	5	0
2	0	0	0	2	0
590	581	262	13	34	17
2186	2307	1128	2559	2809	2449
1457	1517	663	4268	3967	4045
4	6	1	6	15	4
585	787	410	15	12	4
44	189	92	5	4	4
266	268	159	332	381	277
177	193	117	88	91	70
1295	1185	586	117	100	136
13	34	37	0	0	0
0	1	0	0	0	2
499	552	426	70	120	34
1	1	4	1	1	4
60	49	18	6	6	16
8	4	9	6	5	4
584	748	287	72	51	59
1342	863	673	1654	1745	1431
1506	1224	630	280	438	355
4	10	5	35	52	39
2120	1879	979	1110	1370	1180
4	11	6	68	99	168
92	249	60	66	104	142
18	13	18	317	272	432
577	624	318	324	401	308
190	292	205	169	591	358
404	321	220	87	134	94
855	857	430	310	341	326
107	86	49	76	70	96
24	54	19	1568	1074	1105
55	80	21	42	1	21
0	1	0	0	0	0
206	230	130	346	395	254
1543	1386	871	975	1242	1299
623	568	320	82	148	76
2001	2144	1086	1907	2335	1925
123	40	14	42	66	40
108	280	121	985	721	1011
62	63	35	41	33	27
12	9	2	131	95	81
2166	2056	1255	267	360	308
2428	2605	1787	607	857	655
95	110	60	159	150	78
362	322	198	283	185	124
901	1142	527	8	7	8
463	355	222	6	22	18
0	0	0	0	3	4
742	589	365	27	18	12
218	260	164	11	14	20
286	373	239	161	219	167
1021	1476	762	366	604	361
1872	1768	1027	230	301	229
406	318	241	81	67	89
610	633	364	261	367	324
1512	999	833	207	344	237
12	11	15	163	263	160
92	60	54	16	32	52
0	1	1	22	35	21
32	9	9	101	124	126
9	8	9	37	47	69
198	244	124	412	442	434
255	363	246	275	505	365
278	317	239	247	350	264
474	453	330	431	632	453
15	7	1	1	5	2
59	86	46	3	10	4
1421	1535	676	740	749	624
429	403	193	12447	14153	11818
1428	1661	769	91	155	122
0	2	1	0	0	0
0	3	0	2	0	10
121	119	47	1	3	2
58	109	51	0	1	0
9	51	7	0	0	0
393	386	216	145	244	190
198	223	121	1462	2814	792
7	2	6	0	0	2
107	97	148	9	12	6
41	30	73	5	3	4
21	7	22	2	5	5
847	984	551	23	19	34
3	1	7	8	4	13
2	6	3	21	12	27
2	1	5	5	8	15
8	5	12	76	42	84
1682	2097	1129	270	357	310
1	2	1	2	4	1
4	2	0	1	1	4
505	441	247	50	36	34
589	744	384	376	383	387
0	2	0	0	0	0
38	62	25	14	62	36
4	12	4	87	42	30
23	21	16	193	88	91
84	39	41	2	8	1
1816	821	634	7	14	26
21	21	12	8	1	4
61	19	10	2	0	7
146	80	56	12	11	16
72	72	45	45	51	47
3135	2756	1285	27	20	22
52	12	51	12	10	6
2	1	1	27	6	10
2	9	6	2438	4024	2024
2581	2061	1119	12	15	7
618	736	330	209	225	155
3871	4049	2143	6891	6417	4160
14	19	8	24	37	25
1408	1455	819	1587	2147	1714
270	64	70	6	15	10
1804	1739	898	453	563	338
6	15	9	541	641	379
195	181	113	10	17	3
1078	1059	581	89	111	94
31	5	12	40	45	58
3000	2697	1828	1488	1555	1579
4271	3248	1979	2267	2277	1990
2379	1270	589	152	212	100
1733	1592	762	140	82	107
587	507	214	258	207	239
17	22	7	40	16	40
6698	6632	2871	13951	17138	15458
1203	1425	875	971	1144	866
1694	1687	794	825	1305	706
407	362	253	77	121	72
1141	1205	621	486	610	458
19	8	7	28	41	56
34	14	13	21	30	37
506	368	233	193	239	198
237	174	108	75	88	109
1295	1526	948	1383	1690	1478
286	131	113	37	45	29
361	785	311	3	4	4
1684	1545	952	994	1180	816
1539	1422	723	694	639	645
833	791	418	149	146	184
70	44	43	21	21	20
720	693	364	130	131	100
18073	16630	8878	13096	17013	12646
449	574	252	511	480	436
118	117	75	236	315	253
1	2	1	0	2	3
401	246	161	9	14	18
1001	639	556	56	7	20
1084	1340	652	241	134	204
1707	1549	796	1911	1961	1494
347	390	182	194	202	215
1380	1475	749	409	360	554
10312	9653	5914	4205	4594	3035
651	801	358	32	47	89
1161	1157	622	1895	2479	2342
353	303	193	295	298	190
1716	2777	1197	239	289	249
3921	3510	1839	4203	5312	3854
21	8	5	3	3	3
77	104	49	8	25	19
8401	8360	5661	7289	6539	4972
1119	918	520	1371	1793	1361
581	301	193	52	49	47
305	369	173	191	151	164
280	348	222	136	82	83
13	3	16	0	0	2
23	27	22	1	5	0
5	12	8	1	2	2
2	2	4	8	6	1
3786	3020	1944	1650	2450	1901
8	14	10	93	26	15
527	404	219	481	1812	451
944	1577	995	1016	493	2118
5	21	10	9079	7973	6857
2147	1620	724	872	784	545
30	12	5	58	78	84
43	26	20	53	66	93
752	808	461	619	870	664
1715	1743	1037	894	1335	843
19	16	31	10	4	111
215	200	139	3	9	3
182	146	72	4	7	3
7	18	8	0	0	0
1686	1715	917	12	16	40
128	250	76	1	5	3
193	176	108	0	2	16
4	14	19	0	0	0
609	502	186	50	72	46
11	11	7	17	16	19
18	18	9	14	17	12
817	691	330	232	208	157
376	332	219	12	15	17
1058	1078	613	356	489	449
1121	948	452	710	673	795
788	771	758	1405	1992	1956
541	450	202	110	139	114
546	461	209	73	55	79
1459	1219	782	132	161	221
844	806	396	354	427	296
32	25	27	2862	3795	2925
549	711	10	18	18	20
15800	15123	7056	380	471	621
960	603	320	14	34	186
3000	2786	1807	79	116	134
19	12	8	6	4	9
18	23	10	3	7	6
3907	4156	2291	987	1071	987
0	0	0	0	0	1
1675	1263	720	775	764	693
100	88	47	17	8	18
2	2	3	33	1	17
2	3	3	2	4	2
5	5	5	5	4	2
0	0	1	2	1	1
110	62	66	146	169	95
1	0	1	0	1	0
6	1	3	1	0	0
2	1	1	0	1	0
75	20	65	1	0	0
2	2	3	5	0	3
0	1	0	3	2	1
28	31	20	8	3	5
12	4	10	2	1	3
1	1	0	2	1	2
0	0	0	0	0	3
1	2	2	0	1	0
3	18	5	157	2	54
4	9	5	13	5	9
0	0	0	1	0	0
3	2	2	5	5	4
0	0	0	0	0	0
0	0	0	20	9	6
0	0	0	8	7	3
0	0	0	43	50	48
338	294	157	1454	1613	1406
239	300	163	82	105	79
85	54	1	79	38	35
1	0	0	5	8	2
2252	2409	1273	850	829	753
1338	1774	945	2540	3405	2698
858	801	353	627	751	460
330	320	184	89	132	87
111	136	92	3	13	8
206	211	128	970	1590	1234
2921	2884	1630	3963	4366	3196
242	156	106	2199	2416	2072
14	30	5	33	35	41
14	4	2	1212	670	957
1440	1390	910	2453	1913	1882
74	75	33	47	59	37
393	319	201	202	243	197
1355	1115	625	381	384	351
1	1	2	2	0	0
517	464	366	70	38	72
271	256	157	84	61	109
5113	3861	2196	726	896	708
817	1159	822	76	85	68
700	512	351	105	84	96
1031	865	565	594	695	555
12	2	5	6	5	1
